Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,Multiple_deliveries,Festival,City_type,Time_taken(min),distance_km,is_weekend,month_intervals,year_quarter,order_prepare_time
29.0,4.5,conditions Sunny,Low ,0,Snack ,motorcycle ,0.0,No ,Urban ,11,5.67,False,end_month,1,15.0
32.0,4.7,conditions Windy,Low ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,22,1.145,False,start_month,1,15.0
33.0,4.8,conditions Cloudy,Medium ,1,Meal ,scooter ,0.0,No ,Metropolitian ,16,5.771,False,start_month,2,10.0
22.0,4.8,conditions Cloudy,Low ,1,Buffet ,scooter ,0.0,No ,Metropolitian ,12,3.145,False,middle_month,1,15.0
21.0,4.8,conditions Cloudy,Low ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,10,2.308,False,start_month,1,10.0
29.0,5.0,conditions Fog,Low ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,17,1.142,False,middle_month,1,5.0
27.0,4.5,conditions Sandstorms,Low ,1,Drinks ,scooter ,0.0,No ,Urban ,15,1.14,True,end_month,1,10.0
38.0,4.7,conditions Windy,High ,0,Meal ,motorcycle ,1.0,No ,Urban ,33,4.638,False,middle_month,1,15.0
20.0,4.6,conditions Fog,Low ,2,Snack ,scooter ,0.0,No ,Urban ,14,2.274,False,start_month,2,15.0
22.0,4.3,conditions Fog,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,40,14.658,False,middle_month,1,5.0
50.0,6.0,conditions Fog,Low,3,Buffet ,electric_scooter ,1.0,No ,Urban ,26,1232.276,False,middle_month,1,10.0
24.0,4.1,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,29,3.435,False,middle_month,1,10.0
29.0,4.6,conditions Fog,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,18,3.463,False,end_month,1,10.0
21.0,4.7,conditions Fog,Low ,2,Snack ,electric_scooter ,0.0,No ,Metropolitian ,12,6.867,False,start_month,1,15.0
21.0,4.8,conditions Sunny,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,17,1.154,False,start_month,1,10.0
33.0,5.0,conditions Windy,Jam ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,27,9.085,False,middle_month,1,10.0
37.0,4.8,conditions Stormy,Medium ,1,Drinks ,motorcycle ,0.0,No ,Metropolitian ,22,10.299,False,start_month,1,15.0
20.0,4.2,conditions Stormy,Low ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,16,6.812,False,middle_month,1,15.0
22.0,4.6,conditions Cloudy,Low ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,28,14.852,False,middle_month,1,15.0
28.0,4.9,conditions Fog,Low ,1,Buffet ,motorcycle ,1.0,No ,Urban ,15,2.246,False,middle_month,1,10.0
32.0,4.2,conditions Stormy,Low ,0,Buffet ,motorcycle ,0.0,No ,Urban ,23,2.269,True,start_month,1,5.0
20.0,4.8,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,22,5.699,True,start_month,1,15.0
30.0,4.7,conditions Fog,Low ,2,Snack ,motorcycle ,0.0,No ,Metropolitian ,17,3.478,False,end_month,1,15.0
33.0,5.0,conditions Fog,Low ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,17,2.274,False,start_month,2,5.0
29.0,4.5,conditions Fog,Low ,2,Snack ,electric_scooter ,0.0,No ,Urban ,25,10.387,True,middle_month,1,15.0
38.0,4.6,conditions Fog,High ,1,Snack ,scooter ,1.0,No ,Metropolitian ,27,4.63,True,middle_month,1,15.0
30.0,4.2,conditions Windy,Medium ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,34,6.766,False,end_month,1,15.0
26.0,4.2,conditions Fog,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,44,15.045,False,start_month,2,10.0
24.0,4.6,conditions Sandstorms,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,16,2.315,False,middle_month,1,10.0
31.0,4.8,conditions Windy,Medium ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,29,5.722,False,start_month,2,15.0
29.585221590422037,4.7,conditions Cloudy,Medium ,2,Meal ,motorcycle ,1.0,No ,Urban ,16,4.542,False,middle_month,1,10.0
30.0,4.9,conditions Sunny,Low ,2,Buffet ,motorcycle ,0.0,No ,Urban ,18,2.29,True,start_month,1,15.0
23.0,4.7,conditions Cloudy,Jam ,2,Snack ,scooter ,1.0,No ,Urban ,34,6.674,True,middle_month,1,10.0
20.0,4.6,conditions Cloudy,Low ,2,Buffet ,scooter ,0.0,No ,Urban ,13,1.573,False,start_month,1,5.0
22.0,4.1,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,26,2.319,False,end_month,1,10.0
38.0,4.3,conditions Cloudy,Low ,1,Snack ,motorcycle ,1.0,No ,Urban ,37,14.875,False,end_month,1,15.0
26.0,4.6,conditions Stormy,Medium ,1,Meal ,scooter ,1.0,No ,Metropolitian ,24,6.866,False,start_month,1,5.0
37.0,3.6,conditions Sandstorms,Medium ,2,Meal ,scooter ,0.0,No ,Metropolitian ,33,16.023,False,middle_month,1,5.0
30.0,4.0,conditions Sunny,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,36,12.698,False,end_month,1,15.0
28.0,4.7,conditions Sunny,Jam ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,20,12.587,True,start_month,1,10.0
28.0,4.8,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,6.846,False,end_month,1,5.0
23.0,5.0,conditions Windy,Low ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,17,10.429,False,end_month,1,15.0
35.0,3.7,conditions Cloudy,Low ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,34,15.783,False,middle_month,1,5.0
26.0,4.7,conditions Stormy,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,19,7.988,False,start_month,1,15.0
37.0,4.8,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1.0,No ,Urban ,28,6.866,False,start_month,1,5.0
32.0,4.9,conditions Sunny,High ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,22,1.134,False,end_month,1,5.0
37.0,4.7,conditions Stormy,Low ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,28,9.096,False,start_month,1,10.0
23.0,4.7,conditions Cloudy,Low ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,5.796,False,start_month,2,5.0
24.0,4.9,conditions Sunny,Low ,0,Snack ,motorcycle ,0.0,No ,Urban ,14,2.283,False,middle_month,1,5.0
29.585221590422037,4.7,conditions Sandstorms,Low ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,15,2.231,False,start_month,1,10.0
27.0,4.6,conditions Sandstorms,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27,4.565,False,middle_month,1,15.0
34.0,4.2,conditions Fog,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,38,8.014,False,start_month,1,15.0
39.0,5.0,conditions Stormy,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,22,12.58,False,middle_month,1,15.0
38.0,4.9,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,17,6.823,True,end_month,1,10.0
28.0,4.9,conditions Fog,Jam ,2,Meal ,scooter ,2.0,No ,Metropolitian ,33,6.957,True,start_month,1,5.0
30.0,4.6,conditions Cloudy,Low ,2,Meal ,scooter ,1.0,No ,Urban ,28,10.432,False,end_month,1,15.0
36.0,4.4,conditions Stormy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,46,5.677,False,middle_month,1,10.0
37.0,4.5,conditions Sunny,Jam ,2,Snack ,electric_scooter ,1.0,No ,Urban ,20,9.435,True,middle_month,1,15.0
25.0,4.8,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,31,5.773,False,middle_month,1,10.0
23.0,4.7,conditions Windy,High ,2,Buffet ,electric_scooter ,0.0,No ,Urban ,22,4.549,False,start_month,1,15.0
36.0,4.6,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,25,10.27,False,end_month,1,15.0
20.0,5.0,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1.0,No ,Urban ,23,16.024,True,start_month,2,15.0
30.0,4.3,conditions Windy,High ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,46,4.565,True,middle_month,1,5.0
23.0,4.6,conditions Fog,Medium ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,26,12.746,True,middle_month,1,15.0
29.0,4.8,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,8.115,False,start_month,1,15.0
27.0,4.2,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,24,2.256,True,start_month,2,5.0
33.0,4.6,conditions Fog,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,42,10.299,False,end_month,1,15.0
31.0,4.7,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,5.706,False,middle_month,1,10.0
39.0,4.9,conditions Stormy,Low ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,25,8.102,False,start_month,1,5.0
33.0,4.2,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,36,7.978,True,middle_month,1,5.0
31.0,4.9,conditions Fog,Medium ,2,Drinks ,scooter ,0.0,No ,Urban ,18,5.796,False,middle_month,1,15.0
28.0,4.8,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,0.0,No ,Metropolitian ,37,16.025,True,start_month,1,10.0
23.0,4.8,conditions Windy,Jam ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,15,6.838,True,end_month,1,15.0
35.0,4.0,conditions Windy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,33,3.424,False,start_month,1,10.0
27.0,5.0,conditions Fog,Low ,1,Meal ,motorcycle ,0.0,No ,Urban ,24,12.592,False,start_month,1,10.0
33.0,4.8,conditions Sunny,Low ,2,Snack ,scooter ,0.0,No ,Urban ,11,2.225,False,middle_month,1,10.0
22.0,4.5,conditions Fog,Low ,0,Buffet ,motorcycle ,0.0,No ,Urban ,15,5.787,False,end_month,1,5.0
33.0,4.7,conditions Sunny,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,12,1.154,False,middle_month,1,15.0
32.0,4.4,conditions Stormy,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,37,10.299,False,end_month,1,15.0
24.0,4.9,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1.0,No ,Urban ,30,12.694,True,start_month,2,10.0
28.0,4.8,conditions Sunny,Low ,0,Buffet ,motorcycle ,0.0,No ,Urban ,21,8.925,False,start_month,2,15.0
36.0,5.0,conditions Fog,Jam ,1,Snack ,scooter ,0.0,Yes ,Metropolitian ,45,14.781,False,start_month,2,5.0
29.0,4.4,conditions Fog,High ,2,Snack ,motorcycle ,1.0,No ,Urban ,31,2.319,True,middle_month,1,15.0
27.0,4.8,conditions Sunny,Medium ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,4.558,False,end_month,1,5.0
21.0,4.8,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,21,8.899,False,middle_month,1,5.0
39.0,4.9,conditions Sunny,Low ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,12,1.134,False,start_month,1,5.0
22.0,4.2,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,17,6.945,True,start_month,1,5.0
22.0,4.6,conditions Stormy,Low ,0,Drinks ,motorcycle ,1.0,No ,Urban ,23,10.208,False,middle_month,1,5.0
27.0,4.3,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,36,3.428,False,middle_month,1,15.0
27.0,4.6,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,33,7.948,False,middle_month,1,15.0
39.0,3.6,conditions Sandstorms,Jam ,2,Meal ,scooter ,0.0,No ,Metropolitian ,31,14.834,False,middle_month,1,10.0
28.0,4.8,conditions Fog,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,26,6.804,True,start_month,1,10.0
22.0,4.6,conditions Fog,Jam ,1,Buffet ,scooter ,0.0,No ,Metropolitian ,38,12.236,False,middle_month,1,15.0
27.0,4.1,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33,14.598,False,middle_month,1,5.0
26.0,4.5,conditions Stormy,Low ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,14,14.814,False,end_month,1,15.0
22.0,4.9,conditions Windy,Jam ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,22,5.771,False,middle_month,1,10.0
24.0,4.7,conditions Sunny,Jam ,2,Drinks ,scooter ,0.0,No ,Urban ,12,17.298,False,start_month,2,5.0
32.0,4.8,conditions Cloudy,Jam ,0,Meal ,motorcycle ,3.0,No ,Metropolitian ,51,8.899,False,middle_month,1,15.0
20.0,4.8,conditions Sandstorms,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,12,10.417,False,middle_month,1,5.0
38.0,4.6,conditions Cloudy,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,29,12.58,True,end_month,1,10.0
20.0,4.9,conditions Fog,Jam ,2,Buffet ,motorcycle ,0.0,No ,Urban ,21,5.639,True,start_month,2,15.0
38.0,4.8,conditions Stormy,Medium ,2,Snack ,motorcycle ,0.0,No ,Metropolitian ,22,10.232,True,start_month,1,15.0
21.0,5.0,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,32,9.232,False,middle_month,1,15.0
34.0,4.0,conditions Fog,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,38,10.255,False,start_month,2,15.0
37.0,3.7,conditions Sunny,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,32,7.809,False,start_month,1,5.0
27.0,4.8,conditions Windy,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,23,10.434,False,start_month,1,10.0
36.0,4.4,conditions Fog,Jam ,2,Buffet ,electric_scooter ,2.0,No ,Metropolitian ,45,12.515,False,middle_month,1,15.0
29.0,4.9,conditions Stormy,Low ,2,Meal ,scooter ,0.0,No ,Metropolitian ,18,10.432,False,end_month,1,10.0
38.0,4.8,conditions Stormy,Low ,1,Drinks ,motorcycle ,0.0,No ,Urban ,19,16.024,True,middle_month,1,5.0
21.0,4.6,conditions Windy,Jam ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,28,12.403,False,end_month,1,10.0
27.0,4.9,conditions Sunny,Jam ,2,Snack ,motorcycle ,1.0,No ,Urban ,14,10.299,False,middle_month,1,5.0
34.0,5.0,conditions Fog,Medium ,2,Snack ,scooter ,0.0,No ,Metropolitian ,32,10.432,False,end_month,1,5.0
28.0,4.9,conditions Windy,Medium ,1,Snack ,scooter ,1.0,No ,Metropolitian ,26,9.117,False,end_month,1,15.0
25.0,4.0,conditions Cloudy,High ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,31,1.137,False,start_month,2,5.0
30.0,4.0,conditions Fog,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,38,14.816,False,start_month,2,10.0
30.0,4.7,conditions Windy,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,41,3.427,True,middle_month,1,10.0
30.0,4.6,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,34,1099.473,False,middle_month,1,5.0
23.0,4.9,conditions Sunny,Low ,0,Snack ,motorcycle ,0.0,No ,Urban ,10,2.319,False,end_month,1,15.0
30.0,4.9,conditions Stormy,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,26,7.939,False,start_month,2,5.0
34.0,4.7,conditions Fog,Jam ,2,Buffet ,scooter ,2.0,Yes ,Urban ,45,9.232,False,end_month,1,5.0
32.0,4.5,conditions Stormy,Low ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,26,5.724,False,middle_month,1,5.0
28.0,5.0,conditions Stormy,Medium ,2,Buffet ,electric_scooter ,1.0,No ,Urban ,27,9.155,False,end_month,1,5.0
39.0,4.0,conditions Cloudy,Jam ,2,Buffet ,scooter ,1.0,No ,Urban ,46,12.399,True,middle_month,1,15.0
30.0,4.5,conditions Windy,Jam ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,30,10.04,False,start_month,2,15.0
30.0,4.6,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,25,3.383,False,start_month,1,15.0
29.0,4.6,conditions Cloudy,Medium ,2,Buffet ,scooter ,0.0,No ,Urban ,14,3.411,False,end_month,1,10.0
22.0,4.9,conditions Stormy,Low ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,15,10.149,False,start_month,1,5.0
32.0,4.8,conditions Sunny,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,27,4.536,False,start_month,2,15.0
28.0,4.5,conditions Sunny,Jam ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,12,9.435,False,middle_month,1,10.0
28.0,4.6,conditions Fog,Low ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,18,2.308,False,start_month,2,5.0
39.0,4.7,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,2.0,No ,Urban ,34,5.725,False,end_month,1,15.0
29.585221590422037,4.7,conditions Windy,Low ,1,Snack ,scooter ,1.0,No ,Metropolitian ,21,1.134,True,middle_month,1,10.0
38.0,4.2,conditions Cloudy,High ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,33,2.274,False,start_month,1,15.0
29.0,4.7,conditions Windy,Medium ,2,Snack ,scooter ,1.0,No ,Metropolitian ,21,5.769,False,start_month,1,5.0
35.0,4.9,conditions Cloudy,Medium ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,34,9.117,False,middle_month,1,5.0
32.0,4.3,conditions Windy,Jam ,0,Meal ,motorcycle ,1.0,No ,Urban ,42,12.592,False,end_month,1,10.0
36.0,4.9,conditions Sunny,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,36,10.383,False,end_month,1,10.0
20.0,4.2,conditions Windy,Jam ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,35,10.241,False,middle_month,1,15.0
22.0,4.8,conditions Fog,Low ,1,Meal ,scooter ,1.0,No ,Metropolitian ,19,1.145,False,start_month,2,5.0
26.0,4.0,conditions Cloudy,High ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,34,4.538,False,start_month,2,10.0
28.0,5.0,conditions Windy,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,13,8.116,True,start_month,1,5.0
39.0,4.6,conditions Windy,High ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,37,4.578,False,end_month,1,10.0
22.0,4.8,conditions Sunny,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,18,2.274,True,end_month,1,5.0
15.0,1.0,conditions Fog,Low,3,Snack ,electric_scooter ,1.0,No ,Urban ,19,1.145,False,start_month,1,10.0
39.0,4.8,conditions Stormy,Low ,1,Drinks ,motorcycle ,0.0,No ,Metropolitian ,29,2.319,True,middle_month,1,15.0
20.0,5.0,conditions Fog,Low ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,14,2.289,True,middle_month,1,15.0
29.585221590422037,4.7,conditions Fog,Low,3,Meal ,motorcycle ,1.0,Yes ,Metropolitian ,44,2.289,True,start_month,2,10.0
35.0,4.2,conditions Sandstorms,High ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,33,1.159,True,middle_month,1,10.0
20.0,4.8,conditions Fog,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,31,8.115,False,start_month,1,15.0
22.0,4.7,conditions Stormy,Low ,0,Meal ,motorcycle ,1.0,No ,Urban ,23,15.721,False,middle_month,1,15.0
33.0,4.8,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,0.0,No ,Urban ,17,4.462,True,start_month,1,5.0
32.0,4.9,conditions Windy,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,1.141,False,start_month,1,10.0
31.0,4.1,conditions Windy,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,41,8.924,True,middle_month,1,15.0
20.0,4.9,conditions Fog,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,16,2.256,True,middle_month,1,10.0
30.0,4.6,conditions Sunny,High ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,17,6.29,False,middle_month,1,5.0
39.0,5.0,conditions Cloudy,High ,0,Meal ,motorcycle ,1.0,No ,Urban ,33,2.29,False,start_month,1,15.0
26.0,4.6,conditions Stormy,Medium ,1,Snack ,motorcycle ,1.0,No ,Urban ,23,5.724,False,middle_month,1,15.0
23.0,4.8,conditions Stormy,Medium ,0,Drinks ,motorcycle ,0.0,No ,Urban ,15,3.433,False,middle_month,1,15.0
34.0,4.5,conditions Cloudy,Jam ,2,Meal ,motorcycle ,0.0,No ,Metropolitian ,30,4.718,False,start_month,2,10.0
22.0,4.9,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,25,4.559,False,start_month,1,15.0
36.0,4.6,conditions Sandstorms,Medium ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,28,6.805,False,start_month,1,15.0
25.0,4.8,conditions Fog,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,44,12.69,True,start_month,2,15.0
38.0,4.8,conditions Windy,Jam ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,29,7.977,False,end_month,1,10.0
20.0,4.7,conditions Fog,Jam ,2,Snack ,scooter ,1.0,No ,Urban ,34,3.478,False,middle_month,1,10.0
24.0,5.0,conditions Sandstorms,Medium ,1,Drinks ,scooter ,1.0,No ,Urban ,22,10.147,False,middle_month,1,5.0
23.0,4.2,conditions Fog,Jam ,1,Snack ,motorcycle ,2.0,No ,Metropolitian ,39,12.552,False,end_month,1,15.0
33.0,3.9,conditions Windy,Jam ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,34,15.721,True,middle_month,1,10.0
34.0,4.2,conditions Windy,Jam ,2,Meal ,electric_scooter ,2.0,No ,Metropolitian ,36,7.978,False,start_month,1,5.0
32.0,5.0,conditions Fog,Medium ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,18,4.638,True,end_month,1,5.0
33.0,4.9,conditions Cloudy,Jam ,2,Drinks ,scooter ,2.0,No ,Urban ,41,7.893,False,start_month,1,15.0
27.0,4.2,conditions Cloudy,Jam ,2,Drinks ,electric_scooter ,0.0,No ,Metropolitian ,38,12.402,False,middle_month,1,5.0
32.0,4.2,conditions Windy,Jam ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,40,12.593,False,start_month,1,15.0
35.0,4.9,conditions Cloudy,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,29,10.107,False,middle_month,1,10.0
37.0,4.2,conditions Stormy,Medium ,0,Meal ,motorcycle ,2.0,No ,Metropolitian ,37,7.979,True,start_month,1,15.0
23.0,4.9,conditions Sunny,Medium ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,15,5.724,True,middle_month,1,15.0
31.0,4.9,conditions Sunny,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,33,8.078,False,middle_month,1,15.0
20.0,4.6,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24,10.04,False,start_month,1,15.0
31.0,4.7,conditions Sandstorms,Jam ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,25,3.384,False,end_month,1,15.0
23.0,4.8,conditions Windy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,23,6.822,False,end_month,1,5.0
28.0,4.5,conditions Sunny,Jam ,1,Meal ,motorcycle ,0.0,No ,Urban ,22,9.158,False,middle_month,1,15.0
36.0,4.7,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,19,3.479,True,start_month,1,10.0
34.0,3.6,conditions Cloudy,Low ,2,Meal ,scooter ,1.0,No ,Metropolitian ,37,10.281,False,middle_month,1,5.0
20.0,4.6,conditions Stormy,Medium ,2,Snack ,motorcycle ,0.0,No ,Urban ,25,8.01,False,start_month,2,15.0
38.0,4.8,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,0.0,No ,Metropolitian ,25,14.833,True,middle_month,1,5.0
29.585221590422037,4.7,conditions Stormy,Jam ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,31,5.639,False,start_month,1,15.0
30.0,4.0,conditions Stormy,Jam ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,35,14.814,False,middle_month,1,10.0
38.0,4.7,conditions Sandstorms,Low ,2,Snack ,electric_scooter ,0.0,No ,Metropolitian ,27,2.319,True,middle_month,1,15.0
37.0,4.6,conditions Windy,Low ,1,Meal ,scooter ,1.0,No ,Urban ,23,5.724,False,middle_month,1,15.0
29.585221590422037,4.7,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,39,6.847,True,start_month,1,10.0
33.0,4.7,conditions Sunny,Low ,2,Drinks ,motorcycle ,0.0,No ,Urban ,25,15.072,False,end_month,1,5.0
22.0,4.6,conditions Cloudy,High ,0,Buffet ,motorcycle ,1.0,No ,Urban ,24,4.548,False,start_month,1,15.0
33.0,4.1,conditions Stormy,Medium ,2,Meal ,scooter ,1.0,No ,Metropolitian ,39,10.269,False,end_month,1,10.0
28.0,4.6,conditions Cloudy,Low ,0,Snack ,motorcycle ,1.0,No ,Urban ,22,14.815,False,end_month,1,15.0
25.0,4.9,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,29,6.764,False,middle_month,1,10.0
29.0,4.4,conditions Sunny,Jam ,0,Snack ,motorcycle ,3.0,No ,Metropolitian ,48,952.706,False,middle_month,1,15.0
33.0,4.9,conditions Sandstorms,Medium ,2,Meal ,scooter ,0.0,No ,Metropolitian ,30,9.022,False,start_month,1,5.0
28.0,4.5,conditions Sunny,Medium ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,15,12.697,False,end_month,1,5.0
25.0,4.2,conditions Fog,Medium ,1,Buffet ,motorcycle ,1.0,No ,Urban ,31,12.753,True,end_month,1,15.0
36.0,4.9,conditions Windy,Medium ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,23,14.813,False,end_month,1,5.0
37.0,4.8,conditions Windy,Medium ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27,8.924,True,start_month,1,5.0
22.0,4.6,conditions Cloudy,Medium ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,30,12.475,False,end_month,1,5.0
30.0,4.5,conditions Stormy,Low ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,29,5.706,False,end_month,1,15.0
36.0,3.8,conditions Sandstorms,Jam ,2,Meal ,scooter ,0.0,No ,Metropolitian ,35,14.832,True,end_month,1,10.0
27.0,4.5,conditions Sandstorms,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,25,4.536,False,end_month,1,5.0
31.0,4.9,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,3.0,No ,Semi-Urban ,49,12.506,False,middle_month,1,10.0
21.0,4.6,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,28,12.536,True,start_month,2,15.0
